"date","Assam/.","Assam/Airport","Assam/Airport Quarantine","Assam/Baksa","Assam/Barpeta","Assam/Biswanath","Assam/Bongaigaon","Assam/Cachar","Assam/Charaideo","Assam/Chirang","Assam/Darrang","Assam/Dhemaji","Assam/Dhubri","Assam/Dibrugarh","Assam/Dima Hasao","Assam/Goalpara","Assam/Golaghat","Assam/Hailakandi","Assam/Hojai","Assam/Jorhat","Assam/Kamrup","Assam/Kamrup Metropolitan","Assam/Karbi Anglong","Assam/KarimganJ","Assam/Karimganj","Assam/Kishanganj","Assam/KokraJhar","Assam/Kokrajhar","Assam/LakhImpur","Assam/Lakhimpur","Assam/Majuli","Assam/Morigaon","Assam/Nagaon","Assam/Nalbari","Assam/Other State","Assam/Others","Assam/Sarusajai Quarantine Centre","Assam/Sivasagar","Assam/Sonitpur","Assam/South Salmara Mankachar","Assam/Tinsukia","Assam/Tinsukla","Assam/Udalguri","Assam/West Karbi Anglong","Assam/cachar"
"2020-09-20","","",""," 25.67 %","","","",""," 36.67 %","","","","","  1.13 %","","","  4.00 %",""," 11.19 %","   .00 %","","   .53 %","","","","","","","","",""," 40.00 %","","","","","","","","","  4.78 %","","","",""
"2020-09-21","","","","","","","",""," 46.67 %","",""," 30.00 %"," 46.67 %","  1.85 %",""," 20.00 %","  5.67 %",""," 13.19 %","  2.35 %","","  1.30 %","","","","","","","","   .00 %","","","","","","",""," 17.27 %","","","","","","",""
"2020-09-22","","","",""," 41.67 %",""," 36.67 %","  1.46 %","",""," 13.25 %","","","  2.19 %","","","  5.67 %","","","  3.41 %","","  1.79 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-09-23","","","","","","","","  2.14 %",""," 10.00 %","","","","  2.19 %","","","","","","  4.41 %","  2.05 %","  2.27 %","","","","","","",""," 20.00 %","","",""," 20.58 %","","",""," 15.09 %","","","  4.56 %","","","",""
"2020-09-24","","","","","","","","","","","","","","  2.19 %","","","  5.67 %","","","  4.41 %","","  2.27 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-09-25","","","","","","","","  2.14 %","",""," 11.93 %","","","  2.08 %",""," 30.00 %"," 10.28 %","","","  5.36 %","","  2.92 %","","","","","","",""," 30.00 %","","","","","","",""," 13.42 %","","","","","","",""
"2020-09-26","","","","","","","","","","",""," 36.67 %","","  1.36 %","",""," 10.03 %",""," 11.68 %","  4.82 %","","  2.15 %","","","  8.49 %","","","","","","","","  9.86 %","","","",""," 10.78 %"," 41.67 %","","",""," 41.67 %","",""
"2020-09-27","","","","","","","","","","","","","","","","","","","","  3.77 %","","  1.66 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-09-28","","","","","","","","","","","","","","","","","  8.37 %","","","  2.77 %","","  1.18 %","","","","","","","","","","","","","","","",""," 21.67 %","","","","","",""
"2020-09-29","","","","","","","","","",""," 10.86 %",""," 53.33 %","  1.66 %","","","","","","  4.44 %","","","","","","",""," 14.17 %",""," 36.67 %"," 20.00 %","",""," 17.58 %","","","","  9.90 %","","","","","","",""
"2020-09-30","","","","","","","","  2.81 %","","","  9.97 %","","","  2.60 %","","","","","","  4.25 %","  3.01 %","","","","  6.82 %","",""," 20.39 %",""," 44.17 %",""," 45.00 %"," 10.64 %"," 11.40 %","","","",""," 15.67 %","","","","","",""
"2020-10-02","","","","","","","","","","","","","","  2.90 %",""," 36.67 %","","","","","","  1.62 %","","","","","","",""," 47.80 %","","","","","","",""," 12.90 %","","","","","","",""
"2020-10-03","","","","","","","","  2.72 %","","","","","","  2.18 %","","","","","","  4.66 %","  2.86 %","   .88 %"," 17.69 %","","","","","",""," 29.34 %","",""," 12.17 %"," 11.87 %","","",""," 12.08 %","","","","","","",""
"2020-10-04","","","","","","","","","","","  7.22 %"," 21.67 %"," 35.83 %","  2.47 %","",""," 10.47 %","","","  6.66 %","","  1.30 %","","","","","","",""," 20.77 %"," 30.00 %",""," 13.60 %","","","","","","","","","","","",""
"2020-10-05","","","",""," 45.67 %","","","","","","  6.73 %"," 25.67 %","","  2.39 %","",""," 12.38 %","","","","","  1.51 %","","","","","","",""," 15.44 %",""," 49.00 %","","","","",""," 11.36 %","","","","","","",""
"2020-10-06","","","",""," 29.00 %",""," 41.67 %","  2.63 %",""," 23.33 %","",""," 28.06 %","  2.01 %","","","  9.50 %","","","  7.26 %","","  2.13 %","","","","","","","","","","","  9.94 %","","","",""," 10.10 %"," 19.00 %","","","","","",""
"2020-10-07","","","","","","","","","","","","","","","","","","","","","","  1.69 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-10-08","","","","","","","","  2.54 %","","","",""," 23.39 %","  1.98 %","","","  6.55 %","","","  6.19 %","","  1.45 %","","","","",""," 17.39 %","","  9.19 %"," 36.67 %","","","","","","","","","","","","","",""
"2020-10-09","","","","","","","",""," 50.00 %","","","","","  2.49 %","","","","","","  5.42 %","","  1.22 %","","","","","","","","","","","  9.19 %","","","","","  9.60 %"," 15.19 %","","","","","",""
"2020-10-10","","","","","","","",""," 32.86 %","","","","","  2.71 %","","","  7.32 %","","","","  3.73 %","  1.02 %","","","","","","","",""," 41.67 %","","  6.73 %","","","","","  5.40 %"," 12.69 %","","","","","",""
"2020-10-11","","","","","","","","","","","","","","","   .00 %"," 41.67 %","","","","  3.77 %","","   .79 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-10-12","","","","","","","","","","","","","","  2.39 %",""," 45.67 %","  5.95 %","","","  2.32 %","","  1.37 %","","","","","","","","  6.73 %","","","","","","","","","","   .00 %","  4.36 %","","","",""
"2020-10-13","","","","","","","","","","","","","","  2.08 %","","","","","","  2.26 %","","  1.35 %","","","","","","","","","","","","","","","","  5.17 %","","","","","","",""
"2020-10-15","","","","","","","","","","","","","","","","","","","","","","  1.16 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-10-17","","","","","","","","",""," 27.33 %",""," 29.00 %","","  2.05 %","","","  5.48 %","","","  3.25 %","  4.56 %","  1.34 %"," 14.91 %","","","","","","","","","","","","","","","  4.96 %","","","","","","",""
"2020-10-18","","","","","","","","","","","","","","","","","",""," 13.34 %","  3.73 %","","","","","","","","","","","","","  6.30 %","","","","","","","","","","","",""
"2020-10-19","","","","","","","","","","","","","","","","","  4.41 %","","","  3.64 %","","  1.68 %","","","","","","","","","","","","","","","","","","","  4.18 %","","","",""
"2020-10-20","","","","","","   .00 %","","","","","","","","","","","  5.54 %","","","","","  1.64 %","","","","","","","","","","","","","","","","","","","  4.75 %","","","",""
"2020-10-21","","","","","","","","","","","","","","","","","  5.36 %","","","","","  1.79 %","","","","","","","",""," 45.67 %","","  5.92 %","","","","","","","","","","","",""
"2020-10-22","","","","","","","","","","","","","","","","","  5.76 %","","","  3.55 %","","  1.96 %","","","","","","","","  6.30 %","","","","","","","",""," 14.91 %","","  4.57 %","","","",""
"2020-10-23","","","","","","","","","","","","","","","","","","","","","","  1.95 %","","","","","","","","",""," 52.33 %","","","","","",""," 14.91 %","","","","","",""
"2020-10-24","","","","","","","","","","","","","","","","","","","","","","  1.21 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-10-25","","","","",""," 20.00 %","","","","","","","","","","","  4.87 %","","","  3.46 %","","","","","","","","","","  5.92 %","","","","","","","","","","","","","","",""
"2020-10-26","","","","","","","","","","","","","","","","","","","","","","  1.02 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-10-27","","","","",""," 30.00 %","","","","","","","","  1.49 %","","","  4.73 %","","","","  5.16 %","   .67 %","","","","","","","","","","","","","","","","","","","  4.41 %","","","",""
"2020-10-28","","","","","","","","","","","","","","","","","  3.82 %","","","","","   .67 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-10-29","","","","",""," 36.67 %","","","","","","","","","","","","","","","","   .50 %","","","","",""," 15.21 %","","  5.59 %","","","  6.59 %","","","","","  3.86 %","","","","","","",""
"2020-10-30","","","",""," 21.86 %","","","","","","","","","","","","  3.72 %","","","","","   .50 %","","","","","","","","","","","  6.25 %","","","","","","","","","","","",""
"2020-11-01","","","","","","","","","","","","","","","","","","","","","  4.95 %","   .16 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-11-02","","","","","","","","","","","","","","","","","",""," 12.02 %","","","   .16 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-11-03","","","","",""," 41.67 %","","","","","","","","","","","","","","","","   .16 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-11-04","","","","","","","","","","","","","","","","","","","","","","   .16 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-11-05","","","","","","","","","","","","","","","","","","","","","","   .16 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-11-06","","","","","","","","","","","","","","  1.22 %","","","","","","","","   .32 %","","","","","","","","","","","","","","","","  4.40 %","","","","","","",""
"2020-11-07","","","","","","","","","","","","","","","","","","","","","","   .32 %","","","","","","","","  5.29 %","","","","","","","","","","","  4.25 %","","","",""
"2020-11-08","","","","","","","","","","","","","","","","","","","","","","   .16 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-11-09","","","",""," 17.69 %","","","","","","","","","",""," 29.00 %","","","","","","   .32 %","","","","","","","","","","","  5.94 %","","","","","","","","","","","",""
"2020-11-10","","","","","","","","","","","","","","  1.44 %","","","","","","","","   .64 %","","","","","","","","","","","","","","","","","","","  4.11 %","","","",""
"2020-11-11","","","","","","","","","","","","","","","","","","","","","","   .63 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-11-12","","","",""," 14.91 %","","","","","","","","","  1.42 %","","","","","","","","   .63 %","","","","","","","","","","","","","","","","","","","  3.23 %","","","",""
"2020-11-13","","","","","","","","","","","","","","","","","","","","","","   .79 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-11-14","","","","","","","","","","","","","","  1.63 %","","","","","","","","   .78 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-11-15","","","","","","","","","","","","","","","","","","","","","","   .77 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-11-16","","","","","","","","","","","","","",""," 20.00 %","","","","","","","   .61 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-11-17","","","","","","","","","","","","","","",""," 21.86 %","","","","","","   .61 %","","","","","","","","","","","","","","","","","","","  3.13 %","","","",""
"2020-11-18","","","","","","","","","","","","","","","","","","","","","  5.47 %","   .46 %","","","","","","","","","","","","","","","","","","","  3.04 %","","","",""
"2020-11-19","","","","","","","","","","","","","","","","","","","","","","   .31 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-11-20","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","",""," 35.19 %",""," 10.80 %","","","","","","","","","","",""
"2020-11-21","","","","","","","","",""," 30.67 %","","","","","","","","","","  2.33 %","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-11-22","","","","","","","","","","","","","","","","","","","","  2.28 %","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-11-23","","","","","","","","","","","","","","  1.62 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2020-11-24","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","  2.95 %","","","",""
"2020-11-25","","","",""," 12.91 %","","","","","","","","","  1.60 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-11-27","","","","","","","","","","","","","","  1.34 %",""," 17.69 %","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-11-28","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-11-29","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","",""," 45.67 %","",""
"2020-11-30","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-12-01","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-12-26","","","","","",""," 25.67 %","","","","","","","","","","","","","","  5.27 %","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-12-27","","","","","","","","","","","","","","","","","","","","","","   .15 %","","","","","","","","","","","","","","","","","","","  2.86 %","","","",""
"2020-12-28","","","","","","","","","","","","","","","","","","","","","","   .30 %","","","","","","","","","","","","","","","","","","","","","","",""
"2020-12-29","","","","","","","","","","","",""," 15.21 %","","","","","","","","","   .30 %","","","","","","","","","","","","","","","","  4.25 %","","","","","","",""
"2020-12-30","","","","","","","","  3.13 %","","","","","","","","","","","","","","   .45 %","","","","","","","","","","","","  9.91 %","","","","","","","","","","",""
"2020-12-31","","","","","","","","  3.61 %","","","","","","","","","","","","","","   .45 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-02","","","","","","","","","","","","","","","","","","","","","","   .30 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-03","","","","","","","","","","","","","","","","","","","","","","   .15 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-04","","","","","","","","","","","","","","","","","","","","","","   .15 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-05","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-06","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-07","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-08","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-09","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-11","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-12","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-13","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-15","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-16","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-17","","","","","","","","  2.96 %","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","  2.26 %","","","",""
"2021-01-18","","","","","","","","  2.34 %","","","","","","  1.11 %","","","","","","","  4.44 %","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-19","","","","","","","","","","","","","","   .66 %","","","","","","","","   .00 %","","","","","","","","","","","  4.83 %","","","","","","","","","","","",""
"2021-01-20","","","","","","","","  1.73 %","","","","","","   .44 %","","","","","","","","   .00 %","","","  5.71 %","","","","","","","","  3.78 %","","","","","","","","","","","",""
"2021-01-21","","","","","","","","","","","","","","   .22 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","   .00 %","  1.67 %","","","",""
"2021-01-22","","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","  3.61 %","","","","","","","","","","","","","","","","","","","",""
"2021-01-23","","","","","","","",""," 22.86 %","","","","",""," 20.00 %"," 12.69 %","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-24","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","  1.78 %","","","","",""," 11.58 %","","","","","",""
"2021-01-25","","","","","","","","  1.14 %","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-26","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","  8.54 %","","","","","   .87 %","","","","","","","","","","","",""
"2021-01-27","","","","","","","","   .00 %","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","   .00 %","","","","","","","","","","","",""
"2021-01-28","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-29","","","","","","","","","","","","","","   .00 %","","","  2.58 %","  9.00 %","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-30","","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-01-31","","","","","","","","   .00 %","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-02-01","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","  1.10 %","","","",""
"2021-02-02","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","  8.72 %","","","","","",""
"2021-02-03","","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","  6.22 %","","","","","",""
"2021-02-04","","","","","","","","","","","","","",""," 20.00 %","","","","","  1.80 %","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-02-05","","","","",""," 41.67 %","","","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-02-07","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","  4.00 %","","","","","",""
"2021-02-08","","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-02-09","","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","   .54 %","","","",""
"2021-02-10","","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-02-11","","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","  6.04 %","","","","","","","","","","","","","","","","",""
"2021-02-12","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-02-14","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","   .00 %","","","","","","","","","","","",""
"2021-02-15","","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","   .00 %","","","","","",""
"2021-02-16","","","","",""," 21.67 %","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-02-17","","","","",""," 11.67 %","","","","","","","","","","","","","","  1.33 %","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-02-18","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","  7.91 %","","","","","","","   .00 %","","","",""
"2021-02-19","","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","   .00 %","","","",""
"2021-02-20","","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","   .00 %","","","",""
"2021-02-21","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","   .00 %","","","",""
"2021-02-22","","","","","","","","","","","","","","   .00 %","","","","","","   .88 %","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-02-23","","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","   .00 %","","","",""
"2021-02-24","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","  3.82 %","","","","","","","","","","","","","   .00 %","","","",""
"2021-02-25","","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","   .00 %","","","",""
"2021-02-26","","","","","","","","","","","","","","   .00 %","","","","","","   .43 %","","   .00 %","","","","","","","","","","","","","","","","","","","   .00 %","","","",""
"2021-02-27","","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-02-28","","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","",""
"2021-03-01","","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","   .00 %","","","",""
"2021-03-02","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","  1.82 %","","","","","","","","","","","","","","","","",""
"2021-03-03","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","   .00 %","","","",""
"2021-03-04","","","","","","","","   .00 %","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","   .00 %",""," 25.67 %","",""
"2021-03-05","","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","   .00 %","","","",""
"2021-03-06","","","","","","","","   .00 %","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","   .00 %","","","",""
"2021-03-07","","","","","","","","","","",""," 19.00 %","","   .00 %","","","","","","","","   .00 %","","","","","","","","",""," 15.19 %","","","","","","","","","   .00 %","","","",""
"2021-03-08","","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","   .00 %","","","",""
"2021-03-09","","","","","",""," 25.67 %","","","","","","","   .00 %","","","","","","","  2.84 %","   .00 %","","","","","","","","","","","","","","","","","","","   .00 %","","","",""
"2021-03-10","","","","","",""," 15.67 %","","","","","","","   .00 %","","","","","","   .00 %","  2.10 %","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-03-11","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","","","","   .00 %","","","",""
"2021-03-12","","","","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","","","","","","","","","   .00 %","","","","","","   .00 %","","","","","",""
"2021-03-13","","","","","","","","","","","","","","","","","  2.04 %","","","   .00 %","","   .00 %","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","",""
"2021-03-14","","","","","","","","   .00 %","","","","","","","","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","","","","","","","   .00 %","","","",""
"2021-03-15","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","",""
"2021-03-16","","","","","","","","   .00 %","","","","","","","","","","","","","","   .00 %","","","","","","","","",""," 10.19 %","","","","","","","","","   .00 %","","","",""
"2021-03-17","","","","","","","","","","","","","","","","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","","","","","","","   .00 %","","","",""
"2021-03-18","","","","","","","","",""," 30.67 %","","","","","","","","","","   .00 %","","   .00 %","","","","","","","","","","","   .00 %","","","","","","","","","","","",""
"2021-03-19","","","","","","","","","","","","","","   .00 %","","","","","","   .00 %","","   .00 %","","","","","","","","","","","","","","","","","","","","","","",""
"2021-03-21","","","","","","","","   .00 %","","","","","","","","","","","","   .00 %","","   .00 %","","","","","","","","","","","   .00 %","","","","","","","","   .00 %","","","",""
"2021-03-23","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","   .00 %","","","","","","   .00 %","","   .00 %",""," 15.67 %","",""
"2021-03-24","","","","","","","","","","","","","","","","","","","","","","   .00 %","","","","","","","","","","","","","","","","  3.48 %","   .00 %","","","","","",""
"2021-03-25","","","","","","","  9.00 %","   .00 %","","","","","","   .00 %","","","","","","   .00 %","   .67 %","   .00 %"," 10.91 %","","","","","   .00 %","","","","","","","","","","  2.74 %","","","   .00 %","","","",""
"2021-03-26","","","","","","","  4.00 %","","","","","","","   .00 %","","","","","","   .00 %","   .00 %","   .00 %","","","  1.70 %","","","   .00 %","","","","","   .00 %","","","","","  2.02 %","   .00 %","","   .00 %","","","",""
"2021-03-27","","",""," 15.67 %","","","","","","","","","","   .00 %","","","","","  7.02 %","   .00 %","   .00 %","   .00 %","","","","","","","","","","  6.19 %","","","","","","","   .00 %","","   .00 %","","","",""
"2021-03-28","","","","","","","","   .00 %","","","","","","   .00 %","","","","","","","","   .00 %","","","   .83 %","","","","","","","","   .00 %","","","","","","","","   .00 %","","","",""
"2021-03-29","","","","","","","   .00 %","   .00 %","","","","","","   .00 %","","","","","","   .00 %","   .00 %","   .00 %","","","","","","","","","","","   .00 %","","","","","   .65 %","","","   .00 %","","","",""
"2021-03-30","","","","","","  5.00 %","","",""," 20.67 %","","","","   .00 %","","","","  4.00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","","","","","   .00 %","","","","","   .00 %","   .00 %","","   .00 %","","  9.00 %","",""
"2021-03-31","","","","","","","","","","","","","","","","","","  4.00 %","","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","","","","","   .00 %","  6.10 %","","","","   .00 %","   .00 %","","","","","",""
"2021-04-01","","","","","","","   .00 %","","","","","","","   .00 %","","","  1.51 %","","","   .00 %","   .00 %","   .00 %","  7.58 %","","","","","","","","","","   .00 %","","","","","   .00 %","   .00 %","","   .00 %","","","",""
"2021-04-02","","","","","  9.58 %","","   .00 %","","","  7.33 %","","","","   .00 %","","","   .49 %","","  5.02 %","   .00 %","   .00 %","   .00 %","","","","","","","","","","  2.86 %","   .00 %","  2.76 %","","","","","   .00 %","","   .00 %","","","",""
"2021-04-03","","","","","","","   .00 %","   .00 %","","","","","","   .00 %"," 20.00 %","  8.69 %","   .00 %","","  3.21 %","","","   .00 %","  4.72 %","","","","","","","  4.12 %","","   .00 %","   .00 %","","","","","","   .00 %","","   .00 %","","  4.00 %","",""
"2021-04-05","","","","","","","","","","","","","","   .00 %","","","   .00 %","  4.00 %","  1.54 %","   .00 %","   .00 %","   .00 %","","","","","","","","","","","   .00 %","  1.33 %","","","","   .00 %","   .00 %","","   .00 %","","","",""
"2021-04-06","","","","","","   .00 %","","   .00 %","","","  5.19 %","","","   .00 %","","","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","","","  3.01 %","","","   .00 %","","","","","   .00 %","   .00 %","","   .00 %","","","",""
"2021-04-07","","","","  9.00 %","  6.72 %","","   .00 %","   .00 %"," 16.19 %","  3.33 %","  3.76 %","","","   .00 %"," 20.00 %","  5.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","","   .00 %","","","","","","","","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","",""
"2021-04-08","","","","  4.00 %","  4.22 %","","   .00 %","   .00 %","","","  2.43 %","","  8.54 %","   .00 %","   .00 %","  2.50 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","","","   .00 %","","","   .00 %","","","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","",""
"2021-04-09","","","","","  2.00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.18 %"," 12.33 %","  6.04 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","","","   .00 %","",""," 25.67 %","","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","",""
"2021-04-10","","","","  7.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.19 %","   .00 %","   .00 %","  7.33 %","  3.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .15 %","   .00 %","","   .00 %","","","   .00 %","","  1.95 %","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","","   .00 %",""
"2021-04-11","","","","  3.33 %","   .00 %","","   .00 %","   .00 %","  2.86 %","","   .00 %","  3.33 %","  1.82 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .15 %","","","   .00 %","","","   .00 %","","   .95 %","","   .00 %","   .00 %","   .00 %","","","","   .00 %","   .00 %","","   .00 %","","   .00 %","   .00 %",""
