"date","Maharashtra/Ahmednagar","Maharashtra/Akola","Maharashtra/Amravati","Maharashtra/Aurangabad","Maharashtra/Beed","Maharashtra/Bhandara","Maharashtra/Buldhana","Maharashtra/Chandrapur","Maharashtra/Dhule","Maharashtra/Gadchiroli","Maharashtra/Gondia","Maharashtra/Hingoli","Maharashtra/Jalgaon","Maharashtra/Jalna","Maharashtra/Kolhapur","Maharashtra/Latur","Maharashtra/Mumbai","Maharashtra/Nagpur","Maharashtra/Nanded","Maharashtra/Nandurbar","Maharashtra/Nashik","Maharashtra/Osmanabad","Maharashtra/Other State","Maharashtra/Other State ","Maharashtra/Palghar","Maharashtra/Parbhani","Maharashtra/Pune","Maharashtra/Raigad","Maharashtra/Ratnagiri","Maharashtra/Sangli","Maharashtra/Satara","Maharashtra/Sindhudurg","Maharashtra/Solapur","Maharashtra/Thane","Maharashtra/Unknown","Maharashtra/Wardha","Maharashtra/Washim","Maharashtra/Yavatmal"
"2020-06-13","   .00 %","  2.22 %","  3.34 %","  5.35 %"," 20.00 %","   .00 %","","","   .91 %","   .00 %","   .00 %","","   .90 %","  4.00 %","   .00 %"," 21.33 %","  4.97 %","  2.00 %","  4.72 %","","  2.64 %","   .00 %","","","  3.55 %","","  3.06 %","  3.22 %","  3.21 %"," 20.00 %","   .80 %","   .00 %","  3.27 %","  5.01 %","","","   .00 %"," 10.00 %"
"2020-06-14","   .00 %","  2.11 %","  2.16 %","  4.38 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .91 %","","   .00 %","   .00 %","  2.80 %","  4.00 %","   .00 %"," 21.33 %","  4.92 %","   .00 %","  4.72 %","","  2.30 %"," 13.33 %","  2.43 %","","  3.38 %","   .00 %","  2.68 %","  2.11 %","  2.97 %"," 20.00 %","   .80 %","   .00 %","  3.37 %","  4.27 %","","   .00 %","   .00 %"," 10.00 %"
"2020-06-15","   .00 %","  1.03 %","  1.05 %","  3.05 %","","   .00 %","   .00 %","   .00 %"," 12.21 %","   .00 %","   .00 %","   .00 %","  2.53 %"," 10.67 %","   .00 %"," 21.33 %","  4.36 %","   .00 %","  4.72 %","   .00 %","  2.09 %"," 13.33 %","  1.18 %",""," 11.48 %","   .00 %","  2.80 %","  4.64 %","  4.30 %"," 20.00 %","   .80 %","   .00 %","  3.69 %","  5.11 %","","","   .00 %"," 10.00 %"
"2020-06-16","  8.57 %","  7.85 %","  7.05 %","  7.05 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 18.88 %","","   .00 %","   .00 %","  7.72 %"," 16.67 %","   .00 %"," 16.57 %"," 12.14 %","   .00 %","  6.22 %","   .00 %","  6.92 %"," 25.33 %","  1.18 %",""," 13.79 %","  6.67 %","  6.79 %","  8.59 %","  4.01 %"," 33.33 %","  5.42 %","   .00 %"," 10.17 %"," 10.92 %","",""," 10.00 %"," 16.67 %"
"2020-06-17","  8.57 %","  7.85 %","  6.00 %","  6.72 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 17.97 %","   .00 %","   .00 %","   .00 %","  8.57 %"," 16.67 %","   .00 %"," 20.57 %"," 11.63 %","   .00 %","  6.22 %"," 13.33 %","  6.80 %"," 25.33 %","   .00 %",""," 13.32 %","  6.67 %","  7.00 %","  8.59 %","  4.01 %"," 13.33 %","  5.42 %","   .00 %"," 10.17 %"," 10.17 %","",""," 10.00 %"," 21.67 %"
"2020-06-18","  8.57 %","  7.85 %","  6.00 %","  6.22 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 17.97 %","   .00 %","   .00 %","","  8.57 %"," 16.67 %","   .00 %"," 12.57 %"," 11.32 %","  1.82 %","  4.00 %","","  6.80 %"," 25.33 %","   .00 %",""," 13.58 %","","  6.49 %","  6.48 %","  4.01 %"," 13.33 %","  4.62 %","   .00 %","  8.77 %"," 10.56 %","",""," 10.00 %"," 11.67 %"
"2020-06-19","  8.57 %","  6.83 %","  6.00 %","  6.06 %","","   .00 %"," 20.00 %","   .00 %"," 19.22 %","   .00 %","","   .00 %","  7.02 %"," 16.67 %","   .00 %"," 12.57 %"," 11.34 %","  1.82 %","  4.00 %"," 13.33 %","  6.63 %"," 12.00 %","   .00 %",""," 13.94 %","","  5.94 %","  7.19 %","  2.58 %"," 13.33 %","  4.62 %","   .00 %","  8.40 %"," 10.18 %","","   .00 %"," 10.00 %"," 11.67 %"
"2020-06-20","  6.57 %","  7.92 %","  1.38 %","  5.71 %"," 10.00 %","   .00 %"," 20.00 %","","  4.78 %","   .00 %","","   .00 %","  6.73 %","  8.33 %","   .00 %","  9.24 %"," 11.49 %","  1.82 %","  2.33 %","  9.33 %","  8.11 %","  7.00 %","   .00 %","","  4.81 %","  6.67 %","  4.41 %","  4.65 %","   .07 %","  5.33 %","  7.12 %","  6.67 %","  6.64 %","  7.99 %","","","  3.33 %"," 19.67 %"
"2020-06-21","   .22 %","  2.47 %"," -3.62 %","   .75 %"," 10.00 %","   .00 %","  5.00 %","   .00 %"," -1.89 %","   .00 %","","   .00 %","  1.54 %"," -1.67 %","   .00 %","  2.67 %","  3.19 %","  1.82 %"," -1.67 %","","  3.13 %"," -5.00 %","   .00 %","","  2.00 %","  6.67 %","   .54 %","  1.16 %"," -1.18 %"," -8.00 %","  2.50 %","  6.67 %"," -1.33 %","  2.32 %","","","  3.33 %"," 13.00 %"
"2020-06-22","   .22 %","  3.12 %"," -3.62 %","  1.22 %"," 10.00 %","   .00 %","  5.00 %","   .00 %"," -1.89 %","","   .00 %","   .00 %","   .69 %"," -1.67 %","   .00 %","   .48 %","  3.05 %","  1.82 %"," -1.67 %","  9.33 %","  3.94 %"," -5.00 %","   .00 %","","  2.70 %","","   .10 %","  1.60 %"," -1.18 %"," -8.00 %","  2.50 %","  6.67 %"," -1.33 %","  2.74 %","","","  3.33 %","  8.00 %"
"2020-06-23","   .22 %","  3.43 %"," -1.71 %","  3.88 %"," 10.00 %",""," 17.00 %","   .00 %"," -1.42 %","   .00 %","","   .00 %","  1.48 %"," -1.67 %","   .00 %","   .48 %","  3.22 %","   .00 %"," -1.67 %","  9.33 %","  6.49 %"," -5.00 %","   .00 %","","  2.44 %","","   .54 %","  1.60 %","  6.32 %"," -1.33 %","  3.61 %","  6.67 %","  3.82 %","  2.29 %","","","  3.33 %"," 10.86 %"
"2020-06-24","   .22 %","  4.35 %"," -1.71 %","  2.90 %"," 10.00 %",""," 22.00 %","   .00 %"," -2.67 %","","   .00 %","   .00 %","  2.10 %","   .15 %","   .00 %","   .48 %","  3.14 %","   .00 %"," -1.67 %","  1.00 %","  7.67 %","  1.67 %","  1.11 %","","  1.17 %","  6.67 %","  1.01 %","   .90 %","  8.14 %"," -1.33 %","  4.14 %","  6.67 %","  5.32 %","  2.82 %","","","  3.33 %"," 10.86 %"
"2020-06-25","  2.22 %","  3.85 %","  2.90 %","  4.27 %","","   .00 %"," 24.00 %","   .00 %","   .47 %","","   .00 %","   .00 %","  2.38 %","  1.82 %","   .00 %","  3.82 %","  2.82 %","   .00 %","   .00 %","","  6.51 %","  6.67 %","  3.22 %","","  2.52 %","   .00 %","  2.63 %","  1.12 %","  9.32 %","  6.67 %","  2.15 %","   .00 %","  7.12 %","  3.80 %","","   .00 %"," 10.00 %","  5.36 %"
"2020-06-26","   .00 %","  3.04 %","  1.90 %","  5.61 %","   .00 %","   .00 %"," 19.00 %","   .00 %","   .47 %","   .00 %","   .00 %","   .00 %","  2.38 %","  1.82 %","  2.50 %","  5.15 %","  2.77 %","  1.67 %","  3.64 %","  5.00 %","  6.66 %","  6.67 %","  3.22 %","","  2.05 %","   .00 %","  2.64 %","   .66 %","  9.32 %","  6.67 %","  2.15 %","   .00 %","  7.12 %","  2.71 %","","","   .00 %","  5.36 %"
"2020-06-27","  4.00 %","  2.40 %","  1.90 %","  5.23 %","   .00 %","   .00 %"," 19.00 %","   .00 %","  3.65 %","   .00 %","   .00 %","   .00 %","  3.38 %","  3.48 %","  4.72 %","  6.19 %","  2.92 %","  1.67 %","  3.64 %","  9.00 %","  5.94 %","  9.17 %","  3.22 %","","  1.77 %","   .00 %","  2.85 %","   .43 %","  9.32 %","  9.17 %","  2.65 %","   .00 %","  7.64 %","  2.33 %","","   .00 %","   .00 %","  5.36 %"
"2020-06-28","  4.00 %","  2.08 %","   .87 %","  2.57 %","   .00 %","","  7.00 %","   .00 %","  3.18 %","   .00 %","","   .00 %","  3.16 %","  5.02 %","  4.72 %","  6.19 %","  2.74 %","  1.67 %","  3.64 %","  9.00 %","  4.20 %","  9.17 %","  3.22 %","","  1.77 %","   .00 %","  3.05 %","   .43 %","  2.65 %","  4.72 %","  1.54 %","   .00 %","  2.83 %","  2.44 %","","","   .00 %","  4.72 %"
"2020-06-29","  4.00 %","  1.16 %","  3.37 %","  3.65 %","   .00 %","","  2.00 %","   .00 %","  3.18 %","   .00 %","   .00 %","   .00 %","  2.93 %","  3.21 %","  4.72 %","  6.19 %","  2.52 %","  3.21 %","  3.64 %","  9.00 %","  2.63 %","  4.72 %","  2.11 %","","  1.77 %","   .00 %","  3.38 %","   .43 %","   .83 %","  4.72 %","  1.01 %","   .00 %","  2.12 %","  2.47 %","","   .00 %","   .00 %","  4.72 %"
"2020-06-30","  4.00 %","  1.40 %","  3.37 %","  4.08 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.18 %","   .00 %","","   .00 %","  2.85 %","  3.21 %","  6.72 %","  7.44 %","  2.44 %","  3.21 %","  3.64 %","  4.00 %","  2.91 %","  4.72 %","   .00 %","","  1.86 %","   .00 %","  2.97 %","  1.70 %","  1.63 %","  4.72 %","   .50 %","   .00 %","  2.40 %","  3.48 %","","   .00 %","   .00 %","  2.22 %"
"2020-07-01","  4.00 %","  1.37 %","  3.37 %","  2.62 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.97 %","","   .00 %","","  3.80 %","  7.49 %","  4.22 %","  5.28 %","  2.18 %","  1.54 %","  1.54 %","   .00 %","  1.70 %","  8.72 %","   .00 %","","  2.44 %","   .00 %","  3.33 %","  1.70 %","  1.63 %","  4.72 %","   .50 %","  5.00 %","  2.64 %","  4.67 %","","","   .00 %","  2.22 %"
"2020-07-02","   .00 %","  1.89 %","  3.37 %","  3.73 %","   .00 %","","  1.82 %","   .00 %","   .78 %","   .00 %","   .00 %","   .00 %","  3.63 %","  8.18 %","  3.82 %","  2.43 %","  1.91 %","  1.54 %","","  3.33 %","  1.29 %","  6.22 %","   .00 %","","  2.02 %","   .00 %","  3.38 %","  1.49 %","  1.63 %","  2.22 %","  2.44 %","","  2.12 %","  4.71 %","","   .00 %","   .00 %","  2.22 %"
"2020-07-03","  1.67 %","  2.65 %","  3.98 %","  4.18 %","   .00 %","   .00 %","  1.82 %","   .00 %","  1.54 %","   .00 %"," 20.00 %","   .00 %","  3.54 %"," 11.90 %","  3.82 %","  3.54 %","  1.81 %","  1.54 %","  1.54 %","  6.19 %","   .58 %","  6.22 %","  1.90 %","","  3.14 %","   .00 %","  3.25 %","  2.28 %","   .80 %","   .00 %","  2.44 %","  5.00 %","  2.92 %","  5.06 %","   .00 %","","   .00 %","   .00 %"
"2020-07-04","  1.67 %","  3.38 %","  1.48 %","  3.54 %","   .00 %","   .00 %","  1.82 %","   .00 %","  1.54 %","   .00 %"," 20.00 %","   .00 %","  3.34 %"," 11.90 %","  3.82 %","  5.64 %","  1.67 %","   .00 %","  1.54 %","  6.19 %","   .48 %","  4.00 %","  1.90 %","","  4.03 %","   .00 %","  2.84 %","  2.28 %","   .80 %","   .00 %","  2.44 %","  5.00 %","  2.65 %","  7.80 %","","   .00 %","   .00 %","  2.00 %"
"2020-07-05","  1.67 %","  2.54 %","  1.48 %","  2.88 %","   .00 %","   .00 %","  1.82 %","   .00 %","  2.99 %","   .00 %"," 20.00 %","   .00 %","  3.57 %"," 11.90 %","  1.82 %","  4.39 %","  1.53 %","   .00 %","  1.54 %","","   .28 %","  4.00 %","  1.90 %","","  3.26 %","   .00 %","  3.29 %","   .79 %","   .00 %","   .00 %","  2.44 %","  5.00 %","  2.30 %","  6.08 %","","","   .00 %","  2.00 %"
"2020-07-06","  3.21 %","  2.72 %","  2.17 %","  3.36 %","   .00 %","   .00 %","  1.82 %","   .00 %","  3.90 %","   .00 %"," 20.00 %","   .00 %","  3.78 %"," 11.78 %","  3.48 %","  5.12 %","  1.35 %","  1.43 %","  2.97 %","  6.19 %","  1.87 %","  1.67 %","  1.90 %","","  4.98 %","   .00 %","  2.81 %","  1.55 %","   .77 %","   .00 %","  4.18 %","  5.00 %","  2.55 %","  5.65 %","","","   .00 %","  2.00 %"
"2020-07-07","  4.63 %","  2.20 %","  2.17 %","  2.51 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.53 %","   .00 %"," 20.00 %","   .00 %","  3.50 %"," 10.81 %","  1.67 %","  7.73 %","  1.36 %","  1.43 %","  2.76 %","  6.19 %","  3.00 %","  3.21 %","  2.77 %","","  6.45 %","","  3.04 %","  3.21 %","   .77 %","   .00 %","  2.14 %","   .00 %","  3.22 %","  6.35 %","","   .00 %","   .00 %","  5.64 %"
"2020-07-08","  4.30 %","  1.89 %","   .69 %","  2.59 %","  6.67 %","   .00 %","   .00 %","   .00 %","  3.77 %","   .00 %","   .00 %","   .00 %","  3.69 %","  7.48 %","  6.28 %","  6.62 %","  1.29 %","  2.76 %","  5.26 %","  2.86 %","  3.31 %","  3.21 %","   .87 %","","  5.74 %","   .00 %","  3.36 %","  3.43 %","   .77 %","  4.00 %","  5.28 %","   .00 %","  2.60 %","  5.89 %","   .00 %","","   .00 %","  7.17 %"
"2020-07-09","  6.80 %","  1.16 %","  1.36 %","  2.15 %","  6.67 %","   .00 %","   .00 %","   .00 %","  3.77 %","   .00 %","   .00 %","   .00 %","  3.60 %","  8.07 %","  6.28 %","  5.28 %","  1.27 %","  5.26 %","  6.37 %","  5.00 %","  3.63 %","  3.21 %","  1.70 %","","  5.93 %","   .00 %","  3.57 %","  6.17 %","   .77 %","  4.00 %","  6.29 %","   .00 %","  2.46 %","  3.46 %","","   .00 %","   .00 %","  5.17 %"
"2020-07-10","  6.80 %","  1.16 %","  2.65 %","  1.94 %","  6.67 %","   .00 %","  5.00 %","   .00 %","  3.53 %","   .00 %","   .00 %"," 20.00 %","  3.29 %","  8.64 %","  7.53 %","  6.02 %","  1.27 %","  5.26 %","  6.37 %","  5.00 %","  3.84 %","  3.21 %","  2.50 %","","  6.52 %","  5.00 %","  3.57 %","  7.45 %","  1.51 %","  5.67 %","  6.29 %","   .00 %","  2.49 %","  3.92 %","","   .00 %","  6.67 %","  5.17 %"
"2020-07-11","  5.26 %","   .45 %","  3.17 %","  2.02 %","  6.67 %","   .00 %","  5.00 %","   .00 %","  2.12 %","   .00 %","   .00 %"," 20.00 %","  3.18 %","  8.92 %","  8.22 %","  6.26 %","  1.26 %","  6.06 %","  7.05 %","  5.00 %","  3.26 %","  1.54 %","  4.04 %","","  5.31 %","  5.00 %","  3.86 %","  7.49 %","   .74 %","  7.21 %","  5.84 %","   .00 %","  2.43 %","  3.83 %","","","  6.67 %","  5.17 %"
"2020-07-12","  3.83 %","   .68 %","  3.17 %","  2.05 %"," 11.67 %","   .00 %","  5.00 %","   .00 %","  2.06 %",""," 10.00 %"," 20.00 %","  2.74 %","  8.90 %","  9.27 %","  4.30 %","  1.16 %","  6.06 %","  8.57 %","  5.00 %","  2.72 %","   .00 %","  3.89 %","","  4.75 %","  5.00 %","  3.70 %","  6.09 %","  1.46 %","  7.21 %","  5.44 %","","  1.94 %","  3.61 %","","   .00 %","  6.67 %","  1.54 %"
"2020-07-13","  4.72 %","   .66 %","  3.74 %","  1.70 %","  5.00 %","   .00 %","  5.00 %","   .00 %","  2.61 %","   .00 %"," 10.00 %"," 20.00 %","  2.54 %","  6.97 %","  4.66 %","  5.55 %","  1.09 %","  5.72 %","  6.07 %","","  3.03 %","  4.29 %","  3.89 %","","  4.99 %","  5.00 %","  3.45 %","  5.71 %","  1.46 %","  7.49 %","  2.31 %","   .00 %","  1.83 %","  3.81 %","",""," 11.67 %","   .00 %"
"2020-07-14","  6.22 %","   .88 %","  3.07 %","  1.93 %","  5.00 %"," 20.00 %","  6.33 %","   .00 %","  2.61 %","   .00 %"," 10.00 %"," 20.00 %","  2.55 %","  6.38 %","  4.66 %","  5.96 %","  1.08 %","  4.17 %","  7.46 %","  5.00 %","  3.13 %","  4.29 %","  3.05 %","","  4.76 %"," 13.00 %","  3.31 %","  3.33 %","  2.83 %","  8.67 %","  1.59 %","   .00 %","  1.67 %","  3.62 %","","   .00 %"," 11.67 %","   .00 %"
"2020-07-15","  6.22 %","   .88 %","  2.34 %","  1.65 %","  5.00 %"," 20.00 %","  1.33 %","   .00 %","  2.20 %","   .00 %"," 10.00 %","   .00 %","  2.89 %","  7.08 %","  8.41 %","  7.44 %","  1.03 %","  4.17 %","  8.20 %","   .00 %","  3.61 %","  4.29 %","  2.25 %","","  4.09 %","  8.00 %","  3.40 %","  2.66 %","  2.74 %","  9.22 %","  1.89 %","   .00 %","  1.93 %","  3.46 %","","","  5.00 %","   .00 %"
"2020-07-16","  9.56 %","  1.09 %","  2.75 %","  1.37 %"," 13.00 %"," 20.00 %","  5.08 %","   .00 %","  1.91 %","   .00 %"," 10.00 %","   .00 %","  1.94 %","  2.64 %","  7.65 %","  7.29 %","  1.08 %","  1.95 %","  6.10 %"," 10.00 %","  3.19 %","  8.99 %","   .71 %","","  3.60 %","  8.00 %","  3.34 %","  5.37 %","  3.36 %","  7.68 %","   .60 %","   .00 %","  1.56 %","  3.63 %","","   .00 %","  5.00 %","  2.86 %"
"2020-07-17"," 11.70 %","   .87 %","  3.75 %","  1.29 %"," 10.86 %"," 20.00 %","  5.08 %","   .00 %","  1.35 %","   .00 %","   .00 %"," 10.00 %","  2.03 %","  2.88 %","  8.08 %","  7.56 %","  1.14 %","  2.86 %","  7.53 %"," 10.00 %","  4.18 %"," 10.90 %","   .69 %","","  3.83 %","  8.00 %","  3.36 %","  5.91 %","  3.26 %","  7.68 %","  2.07 %","   .00 %","  1.88 %","  3.63 %","","","  5.00 %","  2.86 %"
"2020-07-18","  9.48 %","   .43 %","  4.13 %","  1.33 %"," 10.86 %"," 20.00 %","  7.19 %","   .00 %","  1.06 %","   .00 %","   .00 %"," 10.00 %","  1.62 %","  2.88 %","  8.08 %","  6.74 %","  1.20 %","  1.86 %","  7.53 %"," 10.00 %","  3.69 %","  7.48 %","   .69 %","","  3.90 %","  8.00 %","  3.31 %","  5.37 %","  6.20 %","  3.40 %","  2.07 %","   .00 %","  1.73 %","  3.03 %","","   .00 %","   .00 %","  2.86 %"
"2020-07-19","  6.77 %","   .63 %","  4.13 %","  1.37 %"," 10.86 %","   .00 %","  5.86 %","   .00 %","  1.31 %","   .00 %","   .00 %"," 10.00 %","  1.74 %","  3.25 %","  8.77 %","  7.27 %","  1.16 %","  7.00 %","  5.03 %"," 11.33 %","  3.86 %","  8.31 %","   .69 %","","  4.10 %","  2.86 %","  3.56 %","  6.24 %","  5.84 %","  8.22 %","  3.14 %","   .00 %","  1.49 %","  2.88 %","","   .00 %","  4.00 %","  4.11 %"
"2020-07-20","  6.77 %","   .63 %","  4.48 %","  1.24 %"," 10.86 %","   .00 %","  7.76 %","   .00 %","   .76 %","   .00 %","   .00 %"," 10.00 %","  2.04 %","  2.33 %","  6.44 %","  5.44 %","  1.07 %","  7.00 %","  4.87 %"," 11.33 %","  3.09 %","  8.31 %","  1.36 %","","  3.66 %","  2.86 %","  3.32 %","  6.18 %","  5.20 %","  9.08 %","  3.35 %","   .00 %","  1.19 %","  2.65 %",""," 20.00 %","  7.33 %","  4.11 %"
"2020-07-21","  5.25 %","   .63 %","  3.30 %","  1.88 %","  5.36 %","   .00 %","  4.01 %","   .00 %","  1.01 %","   .00 %",""," 10.00 %","  2.22 %","  2.69 %","  6.60 %","  5.75 %","  1.08 %","  9.00 %","  7.16 %","  3.83 %","  2.89 %","  6.01 %","  3.29 %","","  3.48 %"," 10.36 %","  3.51 %","  3.19 %","  4.57 %"," 10.41 %","  5.35 %","   .00 %","  1.66 %","  1.93 %","   .00 %"," 20.00 %"," 13.05 %","  4.78 %"
"2020-07-22","  6.44 %","  1.24 %","  2.30 %","  3.00 %","  2.50 %","   .00 %","  4.88 %","   .00 %","  1.01 %","   .00 %","   .00 %","  6.67 %","  2.44 %","  1.44 %"," 13.77 %","  5.87 %","  1.06 %","  9.91 %","  4.41 %","  4.94 %","  1.70 %","  4.82 %","  3.19 %","","  2.74 %"," 13.99 %","  3.56 %","  2.74 %","  5.43 %"," 12.91 %","  4.34 %","   .00 %","  1.77 %","  1.80 %",""," 20.00 %"," 13.05 %","  4.78 %"
"2020-07-23","  6.92 %","  1.44 %","  2.19 %","  3.26 %","  9.17 %","   .00 %","  2.77 %","   .00 %","  1.24 %","   .00 %","   .00 %"," 26.67 %","  3.00 %","  2.48 %"," 15.28 %","  7.40 %","  1.01 %"," 10.46 %","  6.32 %","  4.94 %","  2.27 %","  4.64 %","  6.62 %","","  3.99 %"," 15.53 %","  4.11 %","  2.89 %","  3.40 %"," 15.69 %","  4.56 %","   .00 %","  1.65 %","  2.12 %",""," 20.00 %"," 13.05 %","  6.78 %"
"2020-07-24","  7.02 %","  1.02 %","  2.19 %","  3.22 %"," 12.50 %","   .00 %","  2.77 %","   .00 %","  1.22 %","   .00 %","   .00 %"," 29.17 %","  2.87 %","  3.09 %"," 17.05 %","  6.30 %","   .96 %","  5.45 %","  8.06 %","  4.66 %","  2.26 %","  5.80 %","  7.11 %","","  3.38 %"," 16.96 %","  4.36 %","  2.81 %","  3.24 %","  9.69 %","  3.85 %","   .00 %","  1.98 %","  2.02 %",""," 20.00 %","  9.05 %","  6.44 %"
"2020-07-25","  7.02 %","  1.21 %","  1.69 %","  3.24 %"," 13.93 %","   .00 %","  1.70 %","   .00 %","  1.44 %","   .00 %","   .00 %"," 29.17 %","  2.20 %","  3.66 %"," 16.57 %","  5.91 %","   .99 %","  5.97 %","  8.27 %","  5.66 %","  2.75 %","  5.80 %","  6.92 %","","  3.84 %"," 16.96 %","  4.61 %","  2.74 %","  5.33 %","  8.07 %","  3.55 %","  4.00 %","  2.29 %","  2.14 %",""," 10.00 %","  5.71 %","  6.44 %"
"2020-07-26","  5.20 %","  1.98 %","  1.66 %","  2.74 %"," 11.43 %","   .00 %","  4.10 %","   .00 %","  1.66 %","   .00 %","   .00 %"," 31.39 %","  2.56 %","  3.60 %"," 15.65 %","  4.47 %","   .96 %","  4.97 %","  5.98 %","  4.12 %","  2.61 %","  4.01 %","  5.45 %","","  3.84 %"," 10.64 %","  4.43 %","  3.67 %","  5.33 %","  8.10 %","  4.08 %","  4.00 %","  2.14 %","  2.29 %",""," 16.67 %","  2.22 %","  5.52 %"
"2020-07-27","  2.74 %","  1.36 %","  2.05 %","  1.56 %"," 14.10 %","   .00 %","  3.23 %","   .00 %","  1.88 %","   .00 %","   .00 %"," 26.72 %","  2.38 %","  3.25 %","  9.16 %","  3.99 %","   .89 %","  4.10 %","  5.21 %","  5.73 %","  2.46 %","  3.88 %","  5.31 %","","  3.64 %","  7.00 %","  4.13 %","  6.67 %","  4.62 %","  6.46 %","  4.37 %","  4.00 %","  1.67 %","  2.16 %",""," 16.67 %","  2.22 %","  5.52 %"
"2020-07-28","  3.51 %","  1.35 %","  1.97 %","  1.34 %","  7.43 %","   .00 %","  3.95 %","   .00 %","  1.62 %","   .00 %","   .00 %","  6.72 %","  2.31 %","  2.51 %","  9.11 %","  3.37 %","   .88 %"," 11.73 %","  3.31 %","  6.53 %","  2.18 %","  5.48 %","  1.88 %","","  1.80 %","  6.57 %","  3.58 %","  7.58 %","  3.71 %","  5.72 %","  5.59 %","  7.33 %","  2.66 %","  2.10 %",""," 16.67 %","  2.22 %","  4.29 %"
"2020-07-29","  2.12 %","  2.09 %","  3.08 %","  1.86 %","  6.45 %","   .00 %","  5.33 %","   .00 %","  2.48 %","   .00 %","","  6.04 %","  2.35 %","  2.69 %","  7.57 %","  3.28 %","   .89 %"," 12.26 %","  2.68 %","  7.79 %","  1.84 %","  3.99 %","  1.84 %","","  1.90 %","  4.39 %","  3.27 %","  6.83 %","  2.84 %","  5.72 %","  6.10 %","  7.33 %","  2.86 %","  2.11 %",""," 16.67 %","  4.22 %","  3.38 %"
"2020-07-30","  4.86 %","  1.89 %","  3.02 %","  1.93 %","  5.02 %","   .00 %","  5.14 %","   .00 %","  2.21 %","   .00 %","   .00 %","  6.04 %","  2.26 %","  1.75 %","  6.03 %","  4.27 %","   .89 %"," 12.34 %","  5.74 %","  7.48 %","  1.65 %","  5.49 %","  1.36 %","","  1.58 %","  5.35 %","  3.26 %","  6.81 %","  2.57 %","  5.37 %","  7.48 %","  3.33 %","  2.70 %","  1.91 %","","  6.67 %","  6.04 %","  3.38 %"
"2020-07-31","  5.21 %","  1.10 %","  2.97 %","  1.68 %","  6.07 %","   .00 %","  6.49 %","   .00 %","  1.96 %","   .00 %","   .00 %","  3.82 %","  1.72 %","  1.73 %","  7.29 %","  4.11 %","   .87 %"," 12.21 %","  7.80 %","  6.52 %","  1.68 %","  5.82 %","   .90 %","","  1.49 %","  5.99 %","  3.32 %","  5.91 %","  2.91 %","  5.76 %","  4.95 %","  3.33 %","  2.66 %","  1.97 %","","   .00 %","  3.82 %","   .77 %"
"2020-08-01","  6.37 %","  1.27 %","  3.59 %","  2.16 %","  5.41 %","   .00 %","  7.54 %","   .00 %","  2.14 %","   .00 %","   .00 %","  3.48 %","  2.25 %","  2.00 %","  6.65 %","  4.91 %","   .88 %"," 11.82 %","  7.56 %","  4.46 %","  2.01 %","  7.90 %","   .88 %","","  2.16 %","  5.99 %","  3.55 %","  4.07 %","  2.81 %","  7.49 %","  5.09 %","  3.33 %","  2.80 %","  1.95 %","","   .00 %","  5.48 %","   .77 %"
"2020-08-02","  7.28 %","  1.96 %","  3.79 %","  2.10 %","  5.41 %","   .00 %","  7.33 %","   .00 %","  2.72 %","   .00 %","   .00 %","  6.56 %","  1.78 %","  2.24 %","  5.72 %","  5.90 %","   .85 %","  4.18 %","  7.82 %","  3.66 %","  1.84 %","  6.39 %","   .88 %","","  3.15 %","  5.71 %","  3.50 %","  3.16 %","  2.81 %","  7.16 %","  4.49 %","   .00 %","  2.14 %","  1.94 %","","   .00 %"," 10.10 %","   .74 %"
"2020-08-03","  7.83 %","  1.56 %","  3.30 %","  1.46 %","  3.96 %","   .00 %","  5.95 %","   .00 %","  1.81 %","   .00 %","   .00 %","  4.74 %","  1.51 %","  1.34 %","  6.36 %","  6.73 %","   .80 %"," 15.72 %","  7.99 %","  3.94 %","  1.86 %","  6.26 %","  1.71 %","","  2.80 %","  3.60 %","  3.40 %","  3.01 %","  3.44 %","  9.53 %","  3.45 %","   .00 %","  1.69 %","  1.62 %","","   .00 %","  9.35 %","  2.17 %"
"2020-08-04","  5.63 %","  2.05 %","  3.24 %","  1.64 %","  3.96 %","   .00 %","  5.79 %","   .00 %","  2.18 %","   .00 %","   .00 %","  4.74 %","  1.64 %","  1.34 %"," 12.11 %","  6.81 %","   .80 %"," 17.82 %","  4.86 %","  4.39 %","  1.82 %","  5.50 %","  1.71 %","","  2.76 %","  2.65 %","  3.02 %","  2.85 %","  1.62 %"," 10.30 %","  2.00 %","   .00 %","  1.43 %","  1.76 %","","  5.00 %","  7.53 %","  2.17 %"
